Ticker,Commodity,Date,Close,Volume,Daily_Return,Log_Return
PL=F,Platinum,2000-01-04,429.7000122,632,3420.0269218810877,675.1256389589992
PL=F,Platinum,2000-01-05,419.8999939,571,-5.747276103056138,-5.813827994512735
PL=F,Platinum,2000-01-06,412.0,494,-4.741125248204032,-4.786292400964903
PL=F,Platinum,2000-01-07,414.0,130,1.2233009708737859,1.2203413678985737
PL=F,Platinum,2000-01-10,415.0,24,0.6086956521739157,0.6079616941567493
PL=F,Platinum,2000-01-11,413.0,152,-1.2144578313253107,-1.2173936719557261
PL=F,Platinum,2000-01-12,417.3999939,1,2.684742040677997,2.6705415410827684
PL=F,Platinum,2000-01-13,419.8999939,31,1.5093435774005837,1.5048414697825567
PL=F,Platinum,2000-01-14,425.3999939,5,3.300785949356473,3.2793554464806967
PL=F,Platinum,2000-01-18,430.7000122,57,3.1396441719600903,3.1202468537571844
PL=F,Platinum,2000-01-19,443.2000122,32,7.3136752049527605,7.209554328674197
PL=F,Platinum,2000-01-20,442.5,93,-0.39802136629995877,-0.3983360250656559
PL=F,Platinum,2000-01-21,445.5,22,1.7084745762711595,1.702709180645681
PL=F,Platinum,2000-01-24,455.5,38,5.656565656565631,5.594014386865526
PL=F,Platinum,2000-01-25,461.3999939,26,3.2641020039517255,3.2431431863898723
PL=F,Platinum,2000-01-26,447.5,1286,-7.591674272018242,-7.7083762906358
PL=F,Platinum,2000-01-27,445.6000061,1772,-1.0699406989944413,-1.072218523931972
PL=F,Platinum,2000-01-28,453.7999878,1858,4.637332495763628,4.595180476110683
PL=F,Platinum,2000-01-31,455.0,515,0.666379644182074,0.6655001193034172
PL=F,Platinum,2000-02-01,452.8999939,613,-1.1630803015384479,-1.16577262809987
PL=F,Platinum,2000-02-02,466.2000122,1648,7.400319401064107,7.2937407506723595
PL=F,Platinum,2000-02-03,474.7999878,952,4.648635337809189,4.606278835989734
PL=F,Platinum,2000-02-04,479.0,1419,2.229155647842669,2.2193540133488847
PL=F,Platinum,2000-02-07,474.2999878,1269,-2.4726577753653394,-2.4848687428730734
PL=F,Platinum,2000-02-08,498.5,1716,12.857691822188169,12.540422724599498
PL=F,Platinum,2000-02-09,529.5999756,2376,15.721552359478414,15.250629025395979
PL=F,Platinum,2000-02-10,517.9000244,1708,-5.567197579757579,-5.629613977789898
PL=F,Platinum,2000-02-11,526.4000244,1461,4.135933383053143,4.1023598667667365
PL=F,Platinum,2000-02-14,517.2000122,1679,-4.404260955425611,-4.443202481113403
PL=F,Platinum,2000-02-15,530.5,1667,6.480272325097998,6.398352467081061
PL=F,Platinum,2000-02-16,542.4000244,1438,5.652791986427928,5.590323536464253
PL=F,Platinum,2000-02-17,529.4000244,2043,-6.039822737146617,-6.113380323587695
PL=F,Platinum,2000-02-18,503.2000122,0,-12.471482376456056,-12.79066477546606
PL=F,Platinum,2000-02-22,510.0,1362,3.405399213144147,3.382595014001604
PL=F,Platinum,2000-02-23,471.8999939,1562,-18.82588536705881,-19.566197257949273
PL=F,Platinum,2000-02-24,468.0,1943,-2.082641397550582,-2.0912950518333546
PL=F,Platinum,2000-02-25,452.1000061,1591,-8.561535176923096,-8.710351807373321
PL=F,Platinum,2000-02-28,465.1000061,523,7.246184374692038,7.143958471194905
PL=F,Platinum,2000-02-29,471.7000122,1031,3.5760084183753067,3.5508732357676958
PL=F,Platinum,2000-03-01,467.2000122,458,-2.404070321539845,-2.4156111488245537
PL=F,Platinum,2000-03-02,452.5,1473,-7.928944729595189,-8.056363010736558
PL=F,Platinum,2000-03-03,463.5,704,6.125966850828725,6.052692710214112
PL=F,Platinum,2000-03-06,464.1000061,191,0.32621690873787657,0.32600594500469704
PL=F,Platinum,2000-03-07,469.0,647,2.6606301369751275,2.6466826819684357
PL=F,Platinum,2000-03-08,468.2000122,426,-0.42984419104477345,-0.43021120772165933
PL=F,Platinum,2000-03-09,468.5,470,0.1614628868649337,0.16141118223545506
PL=F,Platinum,2000-03-10,470.7000122,500,1.1833576828175127,1.1805879071608523
PL=F,Platinum,2000-03-13,477.0,601,3.372842329405838,3.3504701737249802
PL=F,Platinum,2000-03-14,478.1000061,607,0.5811352981132103,0.580466250643472
PL=F,Platinum,2000-03-15,478.2999878,507,0.1054076296946791,0.10538559066479168
PL=F,Platinum,2000-03-16,481.7000122,1012,1.7913572457758082,1.785020273541529
PL=F,Platinum,2000-03-17,484.7999878,1019,1.621743473977003,1.6165473979904021
PL=F,Platinum,2000-03-20,487.2000122,562,1.2475374670378754,1.244459625355805
PL=F,Platinum,2000-03-21,491.6000061,1199,2.2758588568031923,2.265643463228191
PL=F,Platinum,2000-03-22,493.7999878,1305,1.1277367402783014,1.1252208503033032
PL=F,Platinum,2000-03-23,478.6000061,1694,-7.756977486907924,-7.878871724204739
PL=F,Platinum,2000-03-24,479.8999939,559,0.6844900155132185,0.6835620792263338
PL=F,Platinum,2000-03-27,475.5,1552,-2.3104781764824436,-2.32113525027889
PL=F,Platinum,2000-03-28,479.2999878,975,2.0138736605678007,2.0058692790410606
PL=F,Platinum,2000-03-29,474.7000122,0,-2.4185142514205684,-2.4301946224292013
PL=F,Platinum,2000-03-30,479.0,809,2.2826983310534414,2.272421630606584
PL=F,Platinum,2000-03-31,496.3999939,1763,9.15406777202504,8.99172379502706
PL=F,Platinum,2000-04-03,498.7000122,214,1.1676160731717289,1.1649193853741158
PL=F,Platinum,2000-04-04,518.0,215,9.752550243871845,9.568567321437888
PL=F,Platinum,2000-04-05,511.3999939,32,-3.2108137783783537,-3.2314442152702396
PL=F,Platinum,2000-04-06,498.5,43,-6.356665040233999,-6.4382123048424456
PL=F,Platinum,2000-04-07,472.8999939,121,-12.941226754663985,-13.285352468101388
PL=F,Platinum,2000-04-10,485.6000061,113,6.767610733098781,6.678331520205384
PL=F,Platinum,2000-04-11,493.1000061,17,3.892092208110025,3.862341830019578
PL=F,Platinum,2000-04-12,494.2999878,36,0.6132536699638376,0.6125086877489025
PL=F,Platinum,2000-04-13,499.7999878,94,2.803965272523514,2.7884803866045993
PL=F,Platinum,2000-04-14,512.5999756,11,6.453775518879687,6.372518629280238
PL=F,Platinum,2000-04-17,505.1000061,11,-3.6870706281009253,-3.7143098442269054
PL=F,Platinum,2000-04-18,508.2999878,18,1.5965063921229623,1.591470442915756
PL=F,Platinum,2000-04-19,506.7999878,63,-0.7436553395093384,-0.7447547713816846
PL=F,Platinum,2000-04-20,497.7999878,7,-4.475138229275222,-4.515350855076014
PL=F,Platinum,2000-04-24,565.2999878,82,34.17035037540838,32.04386052188
PL=F,Platinum,2000-04-25,775.0,1382,93.48028341563673,79.50763478789793
PL=F,Platinum,2000-04-26,438.1000061,1875,-109.54683672619355,-143.74478679365262
PL=F,Platinum,2000-04-27,462.1000061,1714,13.805067144006138,13.440198827969464
PL=F,Platinum,2000-04-28,500.0,2498,20.66825002537045,19.86434537103205
