Ticker,Commodity,Date,Close,Volume,Daily_Return,Log_Return
SI=F,Silver,2000-08-30,4.929999828,2319,-251.46679830186437,-1551.8877175351836
SI=F,Silver,2000-08-31,5.002999783,1612,3.7314379922530083,3.7040814634147217
SI=F,Silver,2000-09-01,5.004000187,1375,0.050390129709105835,0.05038509235447528
SI=F,Silver,2000-09-05,4.998000145,856,-0.3021603771974464,-0.30234167470157486
SI=F,Silver,2000-09-06,4.982999802,232,-0.7563197931839944,-0.7574570287697586
SI=F,Silver,2000-09-07,4.934999943,300,-2.4274463071712447,-2.4392133936763676
SI=F,Silver,2000-09-08,4.922999859,120,-0.6127702538861137,-0.6135164784761815
SI=F,Silver,2000-09-11,4.885000229,113,-1.9451365090928618,-1.9526824200358457
SI=F,Silver,2000-09-12,4.90899992,211,1.2380597438043566,1.2350284144061627
SI=F,Silver,2000-09-13,4.892000198,87,-0.872668570750375,-0.8741830809974324
SI=F,Silver,2000-09-14,4.888000011,103,-0.2060603195421078,-0.20614461322526847
SI=F,Silver,2000-09-15,4.868000031,16,-1.0310955295944826,-1.033210741828664
SI=F,Silver,2000-09-18,4.875999928,15,0.414127779614172,0.41378787057483085
SI=F,Silver,2000-09-19,4.882999897,111,0.36177034742566416,0.3615109175436846
SI=F,Silver,2000-09-20,4.829999924,13,-2.7352024324648587,-2.7501546382232513
SI=F,Silver,2000-09-21,4.872000217,16,2.1913196692630015,2.181847000619978
SI=F,Silver,2000-09-22,4.909999847,29,1.9654980159045268,1.9578725958223506
SI=F,Silver,2000-09-25,4.914999962,219,0.25662505483980524,0.25649447598500347
SI=F,Silver,2000-09-26,4.931000233,0,0.8203597809102083,0.8190273738455347
SI=F,Silver,2000-09-27,4.967999935,0,1.8908790232052963,1.8838202174505303
SI=F,Silver,2000-09-28,4.953000069,1,-0.7608627780708859,-0.7620137306183354
SI=F,Silver,2000-09-29,4.899000168,0,-2.7474207273224196,-2.76250730815118
SI=F,Silver,2000-10-02,4.906000137,0,0.36007187742561975,0.3598148766585662
SI=F,Silver,2000-10-03,4.913000107,4,0.359558171777528,0.3593019034528023
SI=F,Silver,2000-10-04,4.874000072,1,-2.000408834918832,-2.008390857527721
SI=F,Silver,2000-10-05,4.888999939,1,0.7755368133280944,0.7743458883494224
SI=F,Silver,2000-10-06,4.882999897,0,-0.30926786722543076,-0.30945779766370185
SI=F,Silver,2000-10-09,4.885000229,0,0.10323237244173189,0.10321123352666815
SI=F,Silver,2000-10-10,4.918000221,0,1.7023536528476777,1.6966294022216553
SI=F,Silver,2000-10-11,4.869999886,0,-2.4595534518988806,-2.471634911363221
SI=F,Silver,2000-10-12,4.922999859,0,2.742503800543237,2.7276879291774327
SI=F,Silver,2000-10-13,4.882999897,0,-2.047530106175429,-2.055893653562501
SI=F,Silver,2000-10-16,4.881000042,0,-0.10320775560728901,-0.10322889598437493
SI=F,Silver,2000-10-17,4.842999935,0,-1.9618985620980016,-1.9695754285566847
SI=F,Silver,2000-10-18,4.853000164,0,0.5203505558172079,0.5198140626712244
SI=F,Silver,2000-10-19,4.828000069,0,-1.2981709719966985,-1.3015262458021928
SI=F,Silver,2000-10-20,4.828000069,0,0.0,0.0
SI=F,Silver,2000-10-23,4.785999775,6,-2.1922274102602266,-2.2018185133195534
SI=F,Silver,2000-10-24,4.798999786,0,0.6844970593422506,0.6835691039744346
SI=F,Silver,2000-10-25,4.763999939,0,-1.837874940051142,-1.844609657888759
SI=F,Silver,2000-10-26,4.730999947,0,-1.745591538723977,-1.7516654170802797
SI=F,Silver,2000-10-27,4.745999813,1,0.798978286693262,0.7977143577473971
SI=F,Silver,2000-10-30,4.748000145,0,0.10621232276901349,0.10618994600571602
SI=F,Silver,2000-10-31,4.754000187,1,0.31845209305483735,0.31825104864900655
SI=F,Silver,2000-11-01,4.774000168,0,1.0601588165229785,1.0579350181567906
SI=F,Silver,2000-11-02,4.710999966,4,-3.3255237422102732,-3.3476613928381878
SI=F,Silver,2000-11-03,4.741000175,0,1.6047660204971264,1.599677939480473
SI=F,Silver,2000-11-06,4.761000156,0,1.0630658143774534,1.0608298209387415
SI=F,Silver,2000-11-07,4.721000195,0,-2.1172001347861156,-2.1261441876316862
SI=F,Silver,2000-11-08,4.738999844,0,0.960794611447807,0.9589676539354128
SI=F,Silver,2000-11-09,4.749000072,0,0.5317698963824,0.531209614561363
SI=F,Silver,2000-11-10,4.706999779,1,-2.2286952359515646,-2.2386090536248755
SI=F,Silver,2000-11-13,4.671999931,0,-1.873796921629311,-1.8807981470623567
SI=F,Silver,2000-11-14,4.678999901,20,0.37756688057620824,0.377284312092636
SI=F,Silver,2000-11-15,4.671999931,0,-0.37700202550184203,-0.3772843120926335
SI=F,Silver,2000-11-16,4.659999847,0,-0.6472648143538913,-0.6480974939428983
SI=F,Silver,2000-11-17,4.644999981,0,-0.8111515785635781,-0.8124598766476048
SI=F,Silver,2000-11-20,4.642000198,0,-0.1627438792447924,-0.16279645261550307
SI=F,Silver,2000-11-21,4.626999855,0,-0.8143227649211591,-0.8156413236410671
SI=F,Silver,2000-11-22,4.625,0,-0.10891797618178112,-0.10894152091376154
SI=F,Silver,2000-11-27,4.695000172,0,3.8140634257297705,3.785488139299857
SI=F,Silver,2000-11-28,4.697999954,23582,0.16101065736020193,0.16095924189501554
SI=F,Silver,2000-11-29,4.614999771,4660,-4.452117139377923,-4.491914644049609
SI=F,Silver,2000-11-30,4.673999786,325,3.221669451302807,3.201249743359437
SI=F,Silver,2000-12-01,4.639999866,208,-1.8331151545328912,-1.839814949099588
SI=F,Silver,2000-12-04,4.714000225,129,4.0189851307206785,3.9872737510831286
SI=F,Silver,2000-12-05,4.703999996,409,-0.5345900695199988,-0.5351579095257536
SI=F,Silver,2000-12-06,4.754000187,141,2.678581662991946,2.6644460288826646
SI=F,Silver,2000-12-07,4.723999977,14,-1.590250867190378,-1.5952897313482262
SI=F,Silver,2000-12-08,4.647999763,49,-4.054202798739797,-4.087169076419064
SI=F,Silver,2000-12-11,4.656000137,229,0.43375523898452606,0.4333823659869826
SI=F,Silver,2000-12-12,4.659999847,8,0.2164791431147446,0.2163862137530418
SI=F,Silver,2000-12-13,4.623000145,6,-2.0008423197701424,-2.008827811351236
SI=F,Silver,2000-12-14,4.59800005,17,-1.362756595803674,-1.3664546672413436
SI=F,Silver,2000-12-15,4.563000202,697,-1.918216963916728,-1.9255549322260892
SI=F,Silver,2000-12-18,4.574999809,202,0.6627001600120206,0.6618303126450349
SI=F,Silver,2000-12-19,4.585000038,127,0.5508323088981522,0.5502311684033541
SI=F,Silver,2000-12-20,4.596000195,258,0.6045887766686118,0.603864681432591
SI=F,Silver,2000-12-21,4.598999977,4,0.16447890163763734,0.1644252477821729
SI=F,Silver,2000-12-22,4.611000061,2,0.6575388526034773,0.6566824900700295
SI=F,Silver,2000-12-26,4.623000145,0,0.655827613965382,0.6549756991342699
SI=F,Silver,2000-12-27,4.583000183,45,-2.18040019637506,-2.1898877902875404
SI=F,Silver,2000-12-28,4.586999893,45,0.21992731393262144,0.21983140143178834
SI=F,Silver,2000-12-29,4.585000038,0,-0.1098677723469903,-0.10989172956331837
SI=F,Silver,2001-01-02,4.545000076,40,-2.1984711756724655,-2.20811715059277
SI=F,Silver,2001-01-03,4.489999771,0,-3.0495218103930455,-3.0681235869933032
SI=F,Silver,2001-01-04,4.532000065,35,2.357254928243057,2.3462981025822933
SI=F,Silver,2001-01-05,4.554999828,0,1.2788923638287777,1.2756581316372564
SI=F,Silver,2001-01-08,4.545000076,8,-0.5532245003632292,-0.5538326472262409
SI=F,Silver,2001-01-09,4.550000191,73,0.27723409437406943,0.2770817086210083
SI=F,Silver,2001-01-10,4.534999847,31,-0.8307882482020683,-0.8321607280670621
SI=F,Silver,2001-01-11,4.55700016,31,1.222509164949079,1.2195533858912873
SI=F,Silver,2001-01-12,4.622000217,0,3.5944730719518,3.5690788750672655
SI=F,Silver,2001-01-16,4.677000046,0,2.998692396642925,2.980991103943377
SI=F,Silver,2001-01-17,4.710000038,0,1.7780624122748216,1.7718189343226616
SI=F,Silver,2001-01-18,4.794000149,0,4.4942734185175475,4.454667251103529
SI=F,Silver,2001-01-19,4.749000072,0,-2.365460795066002,-2.3766327558888487
SI=F,Silver,2001-01-22,4.774000168,0,1.3266001466592465,1.3231205515539468
SI=F,Silver,2001-01-23,4.776000023,0,0.10556418983352422,0.10554208529578551
SI=F,Silver,2001-01-24,4.768000126,0,-0.42210511605771295,-0.422459028639549
SI=F,Silver,2001-01-25,4.784999847,0,0.8984751633372845,0.8968772586747193
SI=F,Silver,2001-01-26,4.804999828,0,1.0532905691020513,1.0510954514458846
SI=F,Silver,2001-01-29,4.802999973,160,-0.10488313798954785,-0.10490497038215416
SI=F,Silver,2001-01-30,4.796000004,4,-0.36726883154621426,-0.3675367235999954
SI=F,Silver,2001-01-31,4.790999889,2,-0.26272497476001044,-0.262862023221533
SI=F,Silver,2001-02-01,4.789999962,2,-0.05259478393616002,-0.05260027321442826
SI=F,Silver,2001-02-02,4.768000126,0,-1.1574026546933776,-1.1600687197025334
SI=F,Silver,2001-02-05,4.677999973,0,-4.756719370103436,-4.802186037331034
SI=F,Silver,2001-02-06,4.652999878,0,-1.3467344968708574,-1.3503459683503733
SI=F,Silver,2001-02-07,4.611000061,0,-2.2746516573194553,-2.2849798076443695
SI=F,Silver,2001-02-08,4.559999943,0,-2.7872542975444747,-2.80278316773209
SI=F,Silver,2001-02-09,4.552999973,0,-0.3868404522039226,-0.3871376721589969
SI=F,Silver,2001-02-12,4.552999973,0,0.0,0.0
SI=F,Silver,2001-02-13,4.552999973,0,0.0,0.0
SI=F,Silver,2001-02-14,4.579999924,0,1.4943965939707313,1.4899830396489215
SI=F,Silver,2001-02-15,4.513000011,0,-3.686458156369166,-3.713688278984821
SI=F,Silver,2001-02-16,4.487999916,0,-1.395972507122622,-1.3998533921693481
SI=F,Silver,2001-02-20,4.418000221,0,-3.930464231318853,-3.961438609781176
SI=F,Silver,2001-02-21,4.406000137,0,-0.6844773691105375,-0.6854086377041523
SI=F,Silver,2001-02-22,4.413000107,0,0.4003614128802617,0.40004371507979114
SI=F,Silver,2001-02-23,4.431000233,0,1.0278793659680003,1.0257887474008236
SI=F,Silver,2001-02-26,4.44299984,11413,0.6824420683798378,0.6815196714435899
SI=F,Silver,2001-02-27,4.414000034,3140,-1.6448236270924506,-1.650215045999114
SI=F,Silver,2001-02-28,4.472000122,589,3.311287282151392,3.2897207942796434
SI=F,Silver,2001-03-01,4.394999981,665,-4.339006038157715,-4.376795552541843
SI=F,Silver,2001-03-02,4.419000149,203,1.376118853730687,1.3723751292532622
SI=F,Silver,2001-03-05,4.415999889,47,-0.17109425085020957,-0.1711523589839022
SI=F,Silver,2001-03-06,4.407999992,42,-0.456515872888001,-0.4569298784046642
SI=F,Silver,2001-03-07,4.427999973,679,1.1433745964489779,1.1407885557007487
SI=F,Silver,2001-03-08,4.475999832,53,2.7316993093395974,2.716999530168786
SI=F,Silver,2001-03-09,4.487999916,287,0.6756079717385788,0.6747039400881063
SI=F,Silver,2001-03-12,4.40899992,16,-4.435828735429911,-4.475333840725673
SI=F,Silver,2001-03-13,4.419000149,97,0.5715712755104807,0.5709240521565099
SI=F,Silver,2001-03-14,4.427999973,356,0.5132282352407662,0.5127063183122108
SI=F,Silver,2001-03-15,4.324999809,23,-5.861797986962176,-5.931049956763041
SI=F,Silver,2001-03-16,4.288000107,0,-2.155820882257082,-2.1650951700335863
SI=F,Silver,2001-03-19,4.295000076,135,0.4113787649212739,0.41104335115718504
SI=F,Silver,2001-03-20,4.328000069,36,1.9362044444350346,1.9288040576279002
SI=F,Silver,2001-03-21,4.322999954,2,-0.29113423288161,-0.2913025354200156
SI=F,Silver,2001-03-22,4.334000111,127,0.6412305328467749,0.6404160875806103
SI=F,Silver,2001-03-23,4.342000008,4,0.4651532054379688,0.46472443238536115
SI=F,Silver,2001-03-26,4.359000206,0,0.986653590075246,0.9847270984901889
SI=F,Silver,2001-03-27,4.414000034,0,3.1796182612981605,3.159725945672176
SI=F,Silver,2001-03-28,4.354000092,63,-3.42546109368698,-3.448955561929337
SI=F,Silver,2001-03-29,4.31799984,10,-2.083615827355831,-2.09227760378977
SI=F,Silver,2001-03-30,4.277999878,0,-2.3344119493991995,-2.345291649844567
SI=F,Silver,2001-04-02,4.297999859,0,1.1781195314938264,1.175374184581173
SI=F,Silver,2001-04-03,4.296000004,0,-0.11725534586623843,-0.11728263372833489
SI=F,Silver,2001-04-04,4.322999954,0,1.5837959482460278,1.5788397005825945
SI=F,Silver,2001-04-05,4.34100008,20,1.0492786954121698,1.0471002448167597
SI=F,Silver,2001-04-06,4.321000099,0,-1.1610216814370378,-1.1637044710781401
SI=F,Silver,2001-04-09,4.301000118,55,-1.1663955326375395,-1.1691032532681411
SI=F,Silver,2001-04-10,4.31099987,0,0.5858957067808293,0.5852156618704445
SI=F,Silver,2001-04-11,4.353000164,0,2.4551320823862524,2.443249528207881
SI=F,Silver,2001-04-12,4.357999802,0,0.28943458041183945,0.2892684925407321
SI=F,Silver,2001-04-16,4.43200016,0,4.279047972292689,4.243124203245441
SI=F,Silver,2001-04-17,4.360000134,0,-4.093864146430936,-4.127482157696803
SI=F,Silver,2001-04-18,4.356999874,0,-0.17340951760617607,-0.17346920939801713
SI=F,Silver,2001-04-19,4.419000149,10,3.585969646966297,3.5606948958792253
SI=F,Silver,2001-04-20,4.434999943,20,0.9124118470356546,0.9107640467335378
SI=F,Silver,2001-04-23,4.434999943,0,0.0,0.0
SI=F,Silver,2001-04-24,4.447999954,0,0.7386703075770429,0.7375898117253937
SI=F,Silver,2001-04-25,4.364999771,0,-4.70234854593256,-4.746775263996144
